id,year,song,artist,sentence
876,2016,Thinking Out Loud,Ed Sheeran,"Ed Sheeran estuvo vinculado al triunfo de ""Thinking Out Loud"" en la categoría Canción del Año de los Grammy de 2016."
877,2016,Thinking Out Loud,Ed Sheeran,"La edición de los Grammy celebrada en 2016 distinguió a ""Thinking Out Loud"" con el premio a Canción del Año."
878,2016,Thinking Out Loud,Ed Sheeran,"En el historial de los Grammy, ""Thinking Out Loud"" aparece como la ganadora de Canción del Año correspondiente a 2016."
879,2016,Thinking Out Loud,Ed Sheeran,"La canción ""Thinking Out Loud"", interpretada por Ed Sheeran, recibió uno de los principales Grammy en 2016."
880,2016,Thinking Out Loud,Ed Sheeran,"El reconocimiento a Canción del Año en los Grammy de 2016 fue para la composición titulada ""Thinking Out Loud""."
881,2016,Thinking Out Loud,Ed Sheeran,"Según el registro histórico de los Grammy, ""Thinking Out Loud"" ganó Canción del Año en 2016."
882,2016,Thinking Out Loud,Ed Sheeran,"La participación de Ed Sheeran quedó ligada a ""Thinking Out Loud"", la Canción del Año en los Grammy de 2016."
883,2016,Thinking Out Loud,Ed Sheeran,"En 2016, la Recording Academy premió a ""Thinking Out Loud"" dentro de la categoría Canción del Año."
884,2016,Thinking Out Loud,Ed Sheeran,"El título ""Thinking Out Loud"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2016."
885,2016,Thinking Out Loud,Ed Sheeran,"La ceremonia de 2016 incorporó a ""Thinking Out Loud"", interpretada por Ed Sheeran, al grupo de ganadoras de Canción del Año."
886,2017,Hello,Adele,"En 2017, ""Hello"" obtuvo el Grammy a Canción del Año y fue interpretada por Adele."
887,2017,Hello,Adele,"La obra ""Hello"", asociada con Adele, ganó la categoría Canción del Año en los Grammy de 2017."
888,2017,Hello,Adele,"Durante la ceremonia de los Grammy de 2017, ""Hello"" fue reconocida como Canción del Año."
889,2017,Hello,Adele,"El premio Grammy a Canción del Año de 2017 correspondió a ""Hello"", interpretada por Adele."
890,2017,Hello,Adele,"Entre los ganadores históricos de los Grammy figura ""Hello"", premiada como Canción del Año en 2017."
891,2017,Hello,Adele,"Adele estuvo vinculado al triunfo de ""Hello"" en la categoría Canción del Año de los Grammy de 2017."
892,2017,Hello,Adele,"La edición de los Grammy celebrada en 2017 distinguió a ""Hello"" con el premio a Canción del Año."
893,2017,Hello,Adele,"En el historial de los Grammy, ""Hello"" aparece como la ganadora de Canción del Año correspondiente a 2017."
894,2017,Hello,Adele,"La canción ""Hello"", interpretada por Adele, recibió uno de los principales Grammy en 2017."
895,2017,Hello,Adele,"El reconocimiento a Canción del Año en los Grammy de 2017 fue para la composición titulada ""Hello""."
896,2017,Hello,Adele,"Según el registro histórico de los Grammy, ""Hello"" ganó Canción del Año en 2017."
897,2017,Hello,Adele,"La participación de Adele quedó ligada a ""Hello"", la Canción del Año en los Grammy de 2017."
898,2017,Hello,Adele,"En 2017, la Recording Academy premió a ""Hello"" dentro de la categoría Canción del Año."
899,2017,Hello,Adele,"El título ""Hello"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2017."
900,2017,Hello,Adele,"La ceremonia de 2017 incorporó a ""Hello"", interpretada por Adele, al grupo de ganadoras de Canción del Año."
901,2018,That's What I Like,Bruno Mars,"En 2018, ""That's What I Like"" obtuvo el Grammy a Canción del Año y fue interpretada por Bruno Mars."
902,2018,That's What I Like,Bruno Mars,"La obra ""That's What I Like"", asociada con Bruno Mars, ganó la categoría Canción del Año en los Grammy de 2018."
903,2018,That's What I Like,Bruno Mars,"Durante la ceremonia de los Grammy de 2018, ""That's What I Like"" fue reconocida como Canción del Año."
904,2018,That's What I Like,Bruno Mars,"El premio Grammy a Canción del Año de 2018 correspondió a ""That's What I Like"", interpretada por Bruno Mars."
905,2018,That's What I Like,Bruno Mars,"Entre los ganadores históricos de los Grammy figura ""That's What I Like"", premiada como Canción del Año en 2018."
906,2018,That's What I Like,Bruno Mars,"Bruno Mars estuvo vinculado al triunfo de ""That's What I Like"" en la categoría Canción del Año de los Grammy de 2018."
907,2018,That's What I Like,Bruno Mars,"La edición de los Grammy celebrada en 2018 distinguió a ""That's What I Like"" con el premio a Canción del Año."
908,2018,That's What I Like,Bruno Mars,"En el historial de los Grammy, ""That's What I Like"" aparece como la ganadora de Canción del Año correspondiente a 2018."
909,2018,That's What I Like,Bruno Mars,"La canción ""That's What I Like"", interpretada por Bruno Mars, recibió uno de los principales Grammy en 2018."
910,2018,That's What I Like,Bruno Mars,"El reconocimiento a Canción del Año en los Grammy de 2018 fue para la composición titulada ""That's What I Like""."
911,2018,That's What I Like,Bruno Mars,"Según el registro histórico de los Grammy, ""That's What I Like"" ganó Canción del Año en 2018."
912,2018,That's What I Like,Bruno Mars,"La participación de Bruno Mars quedó ligada a ""That's What I Like"", la Canción del Año en los Grammy de 2018."
913,2018,That's What I Like,Bruno Mars,"En 2018, la Recording Academy premió a ""That's What I Like"" dentro de la categoría Canción del Año."
914,2018,That's What I Like,Bruno Mars,"El título ""That's What I Like"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2018."
915,2018,That's What I Like,Bruno Mars,"La ceremonia de 2018 incorporó a ""That's What I Like"", interpretada por Bruno Mars, al grupo de ganadoras de Canción del Año."
916,2019,This Is America,Childish Gambino,"En 2019, ""This Is America"" obtuvo el Grammy a Canción del Año y fue interpretada por Childish Gambino."
917,2019,This Is America,Childish Gambino,"La obra ""This Is America"", asociada con Childish Gambino, ganó la categoría Canción del Año en los Grammy de 2019."
918,2019,This Is America,Childish Gambino,"Durante la ceremonia de los Grammy de 2019, ""This Is America"" fue reconocida como Canción del Año."
919,2019,This Is America,Childish Gambino,"El premio Grammy a Canción del Año de 2019 correspondió a ""This Is America"", interpretada por Childish Gambino."
920,2019,This Is America,Childish Gambino,"Entre los ganadores históricos de los Grammy figura ""This Is America"", premiada como Canción del Año en 2019."
921,2019,This Is America,Childish Gambino,"Childish Gambino estuvo vinculado al triunfo de ""This Is America"" en la categoría Canción del Año de los Grammy de 2019."
922,2019,This Is America,Childish Gambino,"La edición de los Grammy celebrada en 2019 distinguió a ""This Is America"" con el premio a Canción del Año."
923,2019,This Is America,Childish Gambino,"En el historial de los Grammy, ""This Is America"" aparece como la ganadora de Canción del Año correspondiente a 2019."
924,2019,This Is America,Childish Gambino,"La canción ""This Is America"", interpretada por Childish Gambino, recibió uno de los principales Grammy en 2019."
925,2019,This Is America,Childish Gambino,"El reconocimiento a Canción del Año en los Grammy de 2019 fue para la composición titulada ""This Is America""."
926,2019,This Is America,Childish Gambino,"Según el registro histórico de los Grammy, ""This Is America"" ganó Canción del Año en 2019."
927,2019,This Is America,Childish Gambino,"La participación de Childish Gambino quedó ligada a ""This Is America"", la Canción del Año en los Grammy de 2019."
928,2019,This Is America,Childish Gambino,"En 2019, la Recording Academy premió a ""This Is America"" dentro de la categoría Canción del Año."
929,2019,This Is America,Childish Gambino,"El título ""This Is America"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2019."
930,2019,This Is America,Childish Gambino,"La ceremonia de 2019 incorporó a ""This Is America"", interpretada por Childish Gambino, al grupo de ganadoras de Canción del Año."
931,2020,Bad Guy,Billie Eilish,"En 2020, ""Bad Guy"" obtuvo el Grammy a Canción del Año y fue interpretada por Billie Eilish."
932,2020,Bad Guy,Billie Eilish,"La obra ""Bad Guy"", asociada con Billie Eilish, ganó la categoría Canción del Año en los Grammy de 2020."
933,2020,Bad Guy,Billie Eilish,"Durante la ceremonia de los Grammy de 2020, ""Bad Guy"" fue reconocida como Canción del Año."
934,2020,Bad Guy,Billie Eilish,"El premio Grammy a Canción del Año de 2020 correspondió a ""Bad Guy"", interpretada por Billie Eilish."
935,2020,Bad Guy,Billie Eilish,"Entre los ganadores históricos de los Grammy figura ""Bad Guy"", premiada como Canción del Año en 2020."
936,2020,Bad Guy,Billie Eilish,"Billie Eilish estuvo vinculado al triunfo de ""Bad Guy"" en la categoría Canción del Año de los Grammy de 2020."
937,2020,Bad Guy,Billie Eilish,"La edición de los Grammy celebrada en 2020 distinguió a ""Bad Guy"" con el premio a Canción del Año."
938,2020,Bad Guy,Billie Eilish,"En el historial de los Grammy, ""Bad Guy"" aparece como la ganadora de Canción del Año correspondiente a 2020."
939,2020,Bad Guy,Billie Eilish,"La canción ""Bad Guy"", interpretada por Billie Eilish, recibió uno de los principales Grammy en 2020."
940,2020,Bad Guy,Billie Eilish,"El reconocimiento a Canción del Año en los Grammy de 2020 fue para la composición titulada ""Bad Guy""."
941,2020,Bad Guy,Billie Eilish,"Según el registro histórico de los Grammy, ""Bad Guy"" ganó Canción del Año en 2020."
942,2020,Bad Guy,Billie Eilish,"La participación de Billie Eilish quedó ligada a ""Bad Guy"", la Canción del Año en los Grammy de 2020."
943,2020,Bad Guy,Billie Eilish,"En 2020, la Recording Academy premió a ""Bad Guy"" dentro de la categoría Canción del Año."
944,2020,Bad Guy,Billie Eilish,"El título ""Bad Guy"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2020."
945,2020,Bad Guy,Billie Eilish,"La ceremonia de 2020 incorporó a ""Bad Guy"", interpretada por Billie Eilish, al grupo de ganadoras de Canción del Año."
946,2021,I Can't Breathe,H.E.R.,"En 2021, ""I Can't Breathe"" obtuvo el Grammy a Canción del Año y fue interpretada por H.E.R.."
947,2021,I Can't Breathe,H.E.R.,"La obra ""I Can't Breathe"", asociada con H.E.R., ganó la categoría Canción del Año en los Grammy de 2021."
948,2021,I Can't Breathe,H.E.R.,"Durante la ceremonia de los Grammy de 2021, ""I Can't Breathe"" fue reconocida como Canción del Año."
949,2021,I Can't Breathe,H.E.R.,"El premio Grammy a Canción del Año de 2021 correspondió a ""I Can't Breathe"", interpretada por H.E.R.."
950,2021,I Can't Breathe,H.E.R.,"Entre los ganadores históricos de los Grammy figura ""I Can't Breathe"", premiada como Canción del Año en 2021."
951,2021,I Can't Breathe,H.E.R.,"H.E.R. estuvo vinculado al triunfo de ""I Can't Breathe"" en la categoría Canción del Año de los Grammy de 2021."
952,2021,I Can't Breathe,H.E.R.,"La edición de los Grammy celebrada en 2021 distinguió a ""I Can't Breathe"" con el premio a Canción del Año."
953,2021,I Can't Breathe,H.E.R.,"En el historial de los Grammy, ""I Can't Breathe"" aparece como la ganadora de Canción del Año correspondiente a 2021."
954,2021,I Can't Breathe,H.E.R.,"La canción ""I Can't Breathe"", interpretada por H.E.R., recibió uno de los principales Grammy en 2021."
955,2021,I Can't Breathe,H.E.R.,"El reconocimiento a Canción del Año en los Grammy de 2021 fue para la composición titulada ""I Can't Breathe""."
956,2021,I Can't Breathe,H.E.R.,"Según el registro histórico de los Grammy, ""I Can't Breathe"" ganó Canción del Año en 2021."
957,2021,I Can't Breathe,H.E.R.,"La participación de H.E.R. quedó ligada a ""I Can't Breathe"", la Canción del Año en los Grammy de 2021."
958,2021,I Can't Breathe,H.E.R.,"En 2021, la Recording Academy premió a ""I Can't Breathe"" dentro de la categoría Canción del Año."
959,2021,I Can't Breathe,H.E.R.,"El título ""I Can't Breathe"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2021."
960,2021,I Can't Breathe,H.E.R.,"La ceremonia de 2021 incorporó a ""I Can't Breathe"", interpretada por H.E.R., al grupo de ganadoras de Canción del Año."
961,2022,Leave the Door Open,Silk Sonic,"En 2022, ""Leave the Door Open"" obtuvo el Grammy a Canción del Año y fue interpretada por Silk Sonic."
962,2022,Leave the Door Open,Silk Sonic,"La obra ""Leave the Door Open"", asociada con Silk Sonic, ganó la categoría Canción del Año en los Grammy de 2022."
963,2022,Leave the Door Open,Silk Sonic,"Durante la ceremonia de los Grammy de 2022, ""Leave the Door Open"" fue reconocida como Canción del Año."
964,2022,Leave the Door Open,Silk Sonic,"El premio Grammy a Canción del Año de 2022 correspondió a ""Leave the Door Open"", interpretada por Silk Sonic."
965,2022,Leave the Door Open,Silk Sonic,"Entre los ganadores históricos de los Grammy figura ""Leave the Door Open"", premiada como Canción del Año en 2022."
966,2022,Leave the Door Open,Silk Sonic,"Silk Sonic estuvo vinculado al triunfo de ""Leave the Door Open"" en la categoría Canción del Año de los Grammy de 2022."
967,2022,Leave the Door Open,Silk Sonic,"La edición de los Grammy celebrada en 2022 distinguió a ""Leave the Door Open"" con el premio a Canción del Año."
968,2022,Leave the Door Open,Silk Sonic,"En el historial de los Grammy, ""Leave the Door Open"" aparece como la ganadora de Canción del Año correspondiente a 2022."
969,2022,Leave the Door Open,Silk Sonic,"La canción ""Leave the Door Open"", interpretada por Silk Sonic, recibió uno de los principales Grammy en 2022."
970,2022,Leave the Door Open,Silk Sonic,"El reconocimiento a Canción del Año en los Grammy de 2022 fue para la composición titulada ""Leave the Door Open""."
971,2022,Leave the Door Open,Silk Sonic,"Según el registro histórico de los Grammy, ""Leave the Door Open"" ganó Canción del Año en 2022."
972,2022,Leave the Door Open,Silk Sonic,"La participación de Silk Sonic quedó ligada a ""Leave the Door Open"", la Canción del Año en los Grammy de 2022."
973,2022,Leave the Door Open,Silk Sonic,"En 2022, la Recording Academy premió a ""Leave the Door Open"" dentro de la categoría Canción del Año."
974,2022,Leave the Door Open,Silk Sonic,"El título ""Leave the Door Open"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2022."
975,2022,Leave the Door Open,Silk Sonic,"La ceremonia de 2022 incorporó a ""Leave the Door Open"", interpretada por Silk Sonic, al grupo de ganadoras de Canción del Año."
976,2023,Just Like That,Bonnie Raitt,"En 2023, ""Just Like That"" obtuvo el Grammy a Canción del Año y fue interpretada por Bonnie Raitt."
977,2023,Just Like That,Bonnie Raitt,"La obra ""Just Like That"", asociada con Bonnie Raitt, ganó la categoría Canción del Año en los Grammy de 2023."
978,2023,Just Like That,Bonnie Raitt,"Durante la ceremonia de los Grammy de 2023, ""Just Like That"" fue reconocida como Canción del Año."
979,2023,Just Like That,Bonnie Raitt,"El premio Grammy a Canción del Año de 2023 correspondió a ""Just Like That"", interpretada por Bonnie Raitt."
980,2023,Just Like That,Bonnie Raitt,"Entre los ganadores históricos de los Grammy figura ""Just Like That"", premiada como Canción del Año en 2023."
981,2023,Just Like That,Bonnie Raitt,"Bonnie Raitt estuvo vinculado al triunfo de ""Just Like That"" en la categoría Canción del Año de los Grammy de 2023."
982,2023,Just Like That,Bonnie Raitt,"La edición de los Grammy celebrada en 2023 distinguió a ""Just Like That"" con el premio a Canción del Año."
983,2023,Just Like That,Bonnie Raitt,"En el historial de los Grammy, ""Just Like That"" aparece como la ganadora de Canción del Año correspondiente a 2023."
984,2023,Just Like That,Bonnie Raitt,"La canción ""Just Like That"", interpretada por Bonnie Raitt, recibió uno de los principales Grammy en 2023."
985,2023,Just Like That,Bonnie Raitt,"El reconocimiento a Canción del Año en los Grammy de 2023 fue para la composición titulada ""Just Like That""."
986,2023,Just Like That,Bonnie Raitt,"Según el registro histórico de los Grammy, ""Just Like That"" ganó Canción del Año en 2023."
987,2023,Just Like That,Bonnie Raitt,"La participación de Bonnie Raitt quedó ligada a ""Just Like That"", la Canción del Año en los Grammy de 2023."
988,2023,Just Like That,Bonnie Raitt,"En 2023, la Recording Academy premió a ""Just Like That"" dentro de la categoría Canción del Año."
989,2023,Just Like That,Bonnie Raitt,"El título ""Just Like That"" forma parte de la lista de obras ganadoras del Grammy a Canción del Año, gracias a su victoria en 2023."
990,2023,Just Like That,Bonnie Raitt,"La ceremonia de 2023 incorporó a ""Just Like That"", interpretada por Bonnie Raitt, al grupo de ganadoras de Canción del Año."
991,2024,What was I Made for,Billie Eilish,"En 2024, ""What was I Made for"" obtuvo el Grammy a Canción del Año y fue interpretada por Billie Eilish."
992,2024,What was I Made for,Billie Eilish,"La obra ""What was I Made for"", asociada con Billie Eilish, ganó la categoría Canción del Año en los Grammy de 2024."
993,2024,What was I Made for,Billie Eilish,"Durante la ceremonia de los Grammy de 2024, ""What was I Made for"" fue reconocida como Canción del Año."
994,2024,What was I Made for,Billie Eilish,"El premio Grammy a Canción del Año de 2024 correspondió a ""What was I Made for"", interpretada por Billie Eilish."
995,2024,What was I Made for,Billie Eilish,"Entre los ganadores históricos de los Grammy figura ""What was I Made for"", premiada como Canción del Año en 2024."
996,2024,What was I Made for,Billie Eilish,"Billie Eilish estuvo vinculado al triunfo de ""What was I Made for"" en la categoría Canción del Año de los Grammy de 2024."
997,2024,What was I Made for,Billie Eilish,"La edición de los Grammy celebrada en 2024 distinguió a ""What was I Made for"" con el premio a Canción del Año."
998,2024,What was I Made for,Billie Eilish,"En el historial de los Grammy, ""What was I Made for"" aparece como la ganadora de Canción del Año correspondiente a 2024."
999,2024,What was I Made for,Billie Eilish,"La canción ""What was I Made for"", interpretada por Billie Eilish, recibió uno de los principales Grammy en 2024."
1000,2024,What was I Made for,Billie Eilish,"El reconocimiento a Canción del Año en los Grammy de 2024 fue para la composición titulada ""What was I Made for""."
